transaction_id,user_id,amount,timestamp,location,device_type,merchant_category,is_fraud
TXN_000517,USR_0167,75.22,2026-02-18 16:17:52,"Paris, FR",Desktop,Grocery,0
TXN_011035,USR_0366,7.57,2026-01-16 20:43:39,Online,Mobile,Travel,0
TXN_011138,USR_0412,8.71,2026-03-04 07:00:10,"New York, US",POS,Retail,0
TXN_000173,USR_0225,43.86,2026-03-31 06:31:07,"New York, US",POS,Travel,0
TXN_000640,USR_0263,46.83,2026-01-07 13:43:19,"Tokyo, JP",Mobile,Grocery,0
TXN_011657,USR_0231,1500.0,2026-02-09 02:16:24,"Sydney, AU",ATM,Crypto,1
TXN_006244,USR_0364,105.92,2026-03-09 13:27:09,"Tokyo, JP",Desktop,Electronics,0
TXN_001144,USR_0352,15.44,2026-02-12 10:21:25,Online,POS,Grocery,0
TXN_008642,USR_0143,17.07,2026-03-25 13:28:56,"London, UK",POS,Grocery,0
TXN_007333,USR_0184,92.72,2026-03-29 08:41:22,"Tokyo, JP",Mobile,Electronics,0
TXN_010046,USR_0121,64.88,2026-02-18 20:18:04,"Paris, FR",POS,Retail,0
TXN_001833,USR_0491,47.83,2026-02-11 10:01:40,"Tokyo, JP",Mobile,Electronics,0
TXN_008748,USR_0220,19.54,2026-03-16 11:21:01,"Paris, FR",Mobile,Grocery,0
TXN_006129,USR_0250,22.04,2026-03-09 13:35:18,"Tokyo, JP",Desktop,Electronics,0
TXN_003687,USR_0305,16.68,2026-03-10 16:36:48,Online,POS,Grocery,0
TXN_009967,USR_0494,39.54,2026-02-13 12:11:36,"London, UK",POS,Retail,0
TXN_011936,USR_0105,2816.97,2026-03-01 03:40:19,"Sydney, AU",ATM,Gaming,1
TXN_004538,USR_0453,89.63,2026-03-11 06:23:07,"Tokyo, JP",Desktop,Travel,0
TXN_005961,USR_0084,121.49,2026-01-30 15:12:43,"London, UK",Mobile,Retail,0
TXN_007321,USR_0414,52.69,2026-01-11 00:41:47,"Paris, FR",POS,Retail,0
TXN_000835,USR_0306,42.13,2026-01-07 10:49:59,Online,POS,Grocery,0
TXN_002487,USR_0056,23.32,2026-02-23 11:27:49,"Tokyo, JP",POS,Retail,0
TXN_008979,USR_0487,16.91,2026-01-03 18:26:17,"London, UK",Mobile,Retail,0
TXN_007574,USR_0357,7.28,2026-02-16 18:20:29,"New York, US",Desktop,Retail,0
TXN_007272,USR_0145,42.14,2026-03-26 11:36:39,Online,Desktop,Retail,0
TXN_005462,USR_0473,24.54,2026-02-23 13:08:30,"London, UK",POS,Grocery,0
TXN_010573,USR_0232,142.45,2026-02-19 16:47:54,"London, UK",Mobile,Retail,0
TXN_011011,USR_0149,34.54,2026-02-03 10:09:21,"New York, US",Mobile,Travel,0
TXN_000066,USR_0129,30.74,2026-01-07 09:05:40,"Paris, FR",Desktop,Grocery,0
TXN_005169,USR_0420,94.87,2026-02-18 06:32:41,"Paris, FR",Mobile,Grocery,0
TXN_004833,USR_0208,61.15,2026-01-21 14:55:10,Online,POS,Grocery,0
TXN_008141,USR_0470,45.9,2026-01-04 22:44:18,"London, UK",POS,Travel,0
TXN_002025,USR_0072,331.5,2026-03-09 15:44:19,"Paris, FR",Desktop,Electronics,0
TXN_006178,USR_0266,15.68,2026-02-08 11:42:36,"Paris, FR",POS,Grocery,0
TXN_000355,USR_0065,5.59,2026-02-10 12:41:04,"Paris, FR",Desktop,Electronics,0
TXN_010021,USR_0157,164.21,2026-02-17 13:24:51,"London, UK",Desktop,Retail,0
TXN_005965,USR_0177,45.17,2026-03-25 09:08:12,"Tokyo, JP",Desktop,Travel,0
TXN_009725,USR_0333,124.26,2026-01-26 16:42:24,Online,Desktop,Grocery,0
TXN_007268,USR_0350,163.8,2026-03-16 09:37:11,"New York, US",POS,Retail,0
TXN_006238,USR_0164,34.97,2026-02-14 19:42:39,Online,POS,Retail,0
TXN_009969,USR_0175,18.65,2026-03-28 20:52:16,"New York, US",Mobile,Grocery,0
TXN_004569,USR_0413,26.25,2026-02-12 10:22:54,"New York, US",Mobile,Travel,0
TXN_003128,USR_0230,403.79,2026-02-21 22:21:51,Online,Desktop,Grocery,0
TXN_009544,USR_0284,67.75,2026-03-23 07:40:00,Online,POS,Travel,0
TXN_000310,USR_0028,58.59,2026-02-20 12:32:23,"London, UK",Desktop,Grocery,0
TXN_010417,USR_0443,18.28,2026-02-13 13:04:06,"Tokyo, JP",POS,Electronics,0
TXN_005757,USR_0297,21.62,2026-01-03 22:16:55,"New York, US",POS,Travel,0
TXN_009186,USR_0389,35.3,2026-01-05 10:04:51,Online,POS,Retail,0
TXN_004355,USR_0381,67.32,2026-03-07 17:30:56,"New York, US",POS,Retail,0
TXN_007477,USR_0449,37.78,2026-02-12 21:58:31,Online,Mobile,Retail,0
TXN_005274,USR_0253,47.78,2026-01-23 22:38:14,"Tokyo, JP",POS,Grocery,0
TXN_007394,USR_0427,7.52,2026-03-20 17:54:52,"London, UK",Mobile,Electronics,0
TXN_010728,USR_0337,5.8,2026-02-26 13:50:08,"New York, US",POS,Travel,0
TXN_002584,USR_0208,204.5,2026-03-03 22:39:57,"London, UK",Desktop,Electronics,0
TXN_011104,USR_0149,31.52,2026-01-12 19:23:21,"New York, US",Desktop,Grocery,0
TXN_002771,USR_0357,20.16,2026-03-02 07:08:54,"Tokyo, JP",Mobile,Grocery,0
TXN_009535,USR_0450,17.36,2026-01-28 11:01:16,Online,POS,Retail,0
TXN_008170,USR_0356,17.11,2026-02-16 18:04:55,Online,Mobile,Retail,0
TXN_008529,USR_0097,34.08,2026-01-15 06:28:50,"London, UK",Mobile,Electronics,0
TXN_003210,USR_0084,23.53,2026-01-19 07:21:10,Online,POS,Travel,0
TXN_006760,USR_0162,74.43,2026-01-01 17:49:55,"New York, US",Mobile,Travel,0
TXN_003906,USR_0383,10.69,2026-01-15 12:04:26,"Tokyo, JP",POS,Travel,0
TXN_006226,USR_0351,39.89,2026-03-08 20:17:48,"London, UK",POS,Electronics,0
TXN_005641,USR_0356,10.97,2026-01-27 09:23:39,"Paris, FR",POS,Travel,0
TXN_011091,USR_0422,38.5,2026-03-14 20:45:12,"New York, US",Mobile,Grocery,0
TXN_002380,USR_0178,20.46,2026-03-31 23:25:45,"London, UK",Desktop,Retail,0
TXN_008374,USR_0251,29.16,2026-03-13 22:31:48,"Tokyo, JP",POS,Retail,0
TXN_011273,USR_0172,44.6,2026-02-28 07:49:50,"New York, US",Mobile,Grocery,0
TXN_004170,USR_0468,66.65,2026-02-21 10:11:25,"Paris, FR",Mobile,Retail,0
TXN_008100,USR_0320,29.2,2026-03-23 15:17:56,"London, UK",Mobile,Retail,0
TXN_003429,USR_0454,155.81,2026-01-18 13:46:25,"Paris, FR",POS,Retail,0
TXN_004422,USR_0371,74.46,2026-01-23 09:12:57,"London, UK",POS,Electronics,0
TXN_001102,USR_0219,52.86,2026-02-21 19:49:02,Online,POS,Retail,0
TXN_006030,USR_0171,28.22,2026-01-19 14:29:15,"New York, US",POS,Grocery,0
TXN_009706,USR_0165,12.08,2026-02-17 12:36:55,"New York, US",POS,Retail,0
TXN_011440,USR_0218,46.88,2026-02-19 17:04:54,"Paris, FR",Mobile,Grocery,0
TXN_003251,USR_0229,19.71,2026-01-19 17:09:46,"New York, US",Desktop,Grocery,0
TXN_008049,USR_0433,167.01,2026-02-26 17:55:25,Online,Mobile,Grocery,0
TXN_004141,USR_0467,20.03,2026-01-15 15:45:23,Online,Mobile,Retail,0
TXN_003558,USR_0083,102.28,2026-01-08 20:21:15,Online,Desktop,Travel,0
TXN_012000,USR_0202,2500.0,2026-03-27 01:32:45,"Sydney, AU",Mobile,Crypto,1
TXN_000119,USR_0103,41.02,2026-01-03 20:39:09,"London, UK",Mobile,Retail,0
TXN_002023,USR_0188,96.39,2026-01-19 20:05:15,"New York, US",Mobile,Travel,0
TXN_004599,USR_0093,20.68,2026-01-01 14:19:49,Online,Desktop,Retail,0
TXN_004696,USR_0276,86.12,2026-01-15 12:26:30,Online,Mobile,Retail,0
TXN_011953,USR_0227,3046.28,2026-01-11 00:41:41,Online,ATM,Wire_Transfer,1
TXN_010393,USR_0348,28.3,2026-01-18 14:10:06,"Paris, FR",Desktop,Grocery,0
TXN_005515,USR_0157,44.49,2026-03-24 01:31:27,"Paris, FR",Mobile,Grocery,0
TXN_008623,USR_0312,13.17,2026-04-01 20:38:14,"Paris, FR",Desktop,Electronics,0
TXN_004823,USR_0081,213.59,2026-03-30 07:12:49,"Paris, FR",Desktop,Travel,0
TXN_005246,USR_0165,26.78,2026-03-03 20:35:03,"Paris, FR",POS,Grocery,0
TXN_004274,USR_0237,29.9,2026-01-02 17:59:21,Online,POS,Grocery,0
TXN_006075,USR_0068,16.62,2026-01-02 21:55:49,"New York, US",Desktop,Retail,0
TXN_000088,USR_0347,39.83,2026-01-23 19:39:36,"Tokyo, JP",Desktop,Travel,0
TXN_008426,USR_0437,49.11,2026-03-25 12:52:32,"New York, US",POS,Retail,0
TXN_003383,USR_0027,104.86,2026-02-25 08:32:35,"London, UK",Desktop,Travel,0
TXN_009002,USR_0217,72.42,2026-02-15 04:32:22,Online,Desktop,Grocery,0
TXN_000404,USR_0149,105.57,2026-01-06 08:18:45,"New York, US",Desktop,Retail,0
TXN_003351,USR_0352,8.84,2026-03-23 06:03:54,"Tokyo, JP",Mobile,Retail,0
TXN_010022,USR_0316,199.74,2026-03-07 10:32:43,"London, UK",Desktop,Travel,0
TXN_006437,USR_0337,20.81,2026-02-23 08:16:09,"Tokyo, JP",POS,Retail,0
TXN_009159,USR_0079,14.47,2026-01-02 19:34:56,"London, UK",Desktop,Retail,0
TXN_002242,USR_0463,4.13,2026-04-01 18:33:24,Online,Mobile,Retail,0
TXN_008975,USR_0204,14.65,2026-02-17 07:52:49,"Paris, FR",POS,Grocery,0
TXN_009181,USR_0109,7.07,2026-03-13 16:50:14,"New York, US",POS,Travel,0
TXN_001028,USR_0037,15.61,2026-01-02 10:59:58,"London, UK",POS,Retail,0
TXN_011643,USR_0312,499.99,2026-01-01 22:37:20,"Sydney, AU",Mobile,Crypto,1
TXN_005903,USR_0408,18.86,2026-02-21 13:16:39,"Paris, FR",Desktop,Grocery,0
TXN_002437,USR_0476,18.26,2026-03-20 12:09:09,"London, UK",Desktop,Grocery,0
TXN_005690,USR_0473,101.28,2026-01-12 07:32:41,"Paris, FR",POS,Retail,0
TXN_008038,USR_0178,61.12,2026-02-04 12:47:16,"New York, US",Desktop,Grocery,0
TXN_001279,USR_0322,7.76,2026-02-08 14:22:26,"New York, US",POS,Retail,0
TXN_007106,USR_0077,31.34,2026-02-23 07:29:08,"New York, US",POS,Retail,0
TXN_007337,USR_0330,14.84,2026-01-18 15:51:06,"New York, US",POS,Grocery,0
TXN_001426,USR_0357,14.13,2026-03-02 13:37:01,"Tokyo, JP",Desktop,Travel,0
TXN_006626,USR_0437,158.82,2026-01-06 17:03:05,"Paris, FR",Mobile,Retail,0
TXN_001503,USR_0300,39.32,2026-01-28 10:37:00,Online,POS,Retail,0
TXN_011687,USR_0355,5868.84,2026-03-22 23:21:24,Online,Mobile,Wire_Transfer,1
TXN_010272,USR_0434,13.76,2026-02-07 07:15:28,"New York, US",POS,Grocery,0
TXN_009833,USR_0059,14.03,2026-01-14 13:21:07,"New York, US",Mobile,Electronics,0
TXN_010291,USR_0292,14.83,2026-03-24 22:37:57,"Tokyo, JP",Desktop,Travel,0
TXN_000679,USR_0376,15.58,2026-02-23 12:10:56,"Paris, FR",Desktop,Retail,0
TXN_008360,USR_0463,230.84,2026-01-10 18:50:54,Online,Mobile,Travel,0
TXN_008627,USR_0165,30.05,2026-01-14 19:06:42,"New York, US",Mobile,Electronics,0
TXN_006782,USR_0087,68.45,2026-01-15 18:07:35,"Paris, FR",Mobile,Electronics,0
TXN_005685,USR_0423,10.04,2026-02-23 10:04:05,Online,POS,Travel,0
TXN_001071,USR_0280,6.15,2026-03-08 15:48:16,Online,Desktop,Travel,0
TXN_007953,USR_0350,8.17,2026-01-30 13:48:49,"London, UK",Mobile,Travel,0
TXN_002481,USR_0446,56.88,2026-01-02 12:10:26,"Paris, FR",Desktop,Grocery,0
TXN_009972,USR_0337,147.32,2026-02-08 23:40:10,"London, UK",POS,Grocery,0
TXN_003393,USR_0094,292.53,2026-01-03 19:45:28,"Tokyo, JP",POS,Retail,0
TXN_001100,USR_0344,29.79,2026-01-26 13:48:13,"New York, US",Mobile,Retail,0
TXN_006479,USR_0125,107.34,2026-01-11 09:42:14,"London, UK",POS,Travel,0
TXN_007534,USR_0067,21.49,2026-02-03 18:55:27,Online,Desktop,Electronics,0
TXN_000419,USR_0173,45.05,2026-02-07 15:36:43,"London, UK",Mobile,Travel,0
TXN_007002,USR_0240,5.59,2026-03-29 06:26:49,Online,POS,Electronics,0
TXN_011416,USR_0426,36.05,2026-03-21 02:45:43,"London, UK",Desktop,Grocery,0
TXN_001948,USR_0010,10.26,2026-03-20 06:12:05,"New York, US",Desktop,Retail,0
TXN_003337,USR_0271,26.18,2026-03-24 10:04:25,"Tokyo, JP",Mobile,Retail,0
TXN_002300,USR_0388,26.46,2026-01-04 06:21:46,Online,Desktop,Retail,0
TXN_006554,USR_0112,12.71,2026-01-25 07:20:25,Online,POS,Electronics,0
TXN_006557,USR_0006,100.87,2026-03-25 18:13:44,Online,POS,Grocery,0
TXN_000209,USR_0383,78.07,2026-02-23 07:11:12,"London, UK",POS,Grocery,0
TXN_008319,USR_0303,83.28,2026-02-15 15:50:26,"New York, US",Desktop,Retail,0
TXN_010867,USR_0297,24.21,2026-01-19 13:16:47,"Paris, FR",Desktop,Retail,0
TXN_010403,USR_0179,30.15,2026-01-14 15:29:24,"Paris, FR",Desktop,Travel,0
TXN_000529,USR_0286,42.49,2026-03-16 21:44:36,"London, UK",Desktop,Grocery,0
TXN_000780,USR_0458,49.0,2026-02-26 09:39:17,"New York, US",Desktop,Grocery,0
TXN_000723,USR_0301,57.88,2026-03-12 08:22:22,"London, UK",Desktop,Electronics,0
TXN_010540,USR_0495,174.64,2026-02-28 16:14:07,"Paris, FR",Mobile,Retail,0
TXN_001861,USR_0468,46.46,2026-01-21 07:01:35,"Paris, FR",Desktop,Retail,0
TXN_010169,USR_0404,37.38,2026-03-24 17:58:40,"London, UK",Desktop,Grocery,0
TXN_011469,USR_0497,35.86,2026-03-31 11:22:40,"Tokyo, JP",POS,Travel,0
TXN_010158,USR_0125,42.59,2026-03-24 17:40:40,"New York, US",POS,Travel,0
TXN_010874,USR_0130,57.79,2026-03-04 14:28:27,"New York, US",Mobile,Travel,0
TXN_001993,USR_0308,46.1,2026-01-02 09:50:00,"New York, US",POS,Electronics,0
TXN_002333,USR_0186,7.25,2026-01-11 11:22:35,Online,Mobile,Grocery,0
TXN_007539,USR_0417,75.35,2026-01-01 13:08:41,"Paris, FR",Mobile,Travel,0
TXN_007691,USR_0369,16.38,2026-01-12 17:29:03,"Paris, FR",Desktop,Travel,0
TXN_005655,USR_0333,210.33,2026-01-27 17:00:48,"Tokyo, JP",POS,Travel,0
TXN_003460,USR_0323,18.71,2026-02-14 13:20:43,"London, UK",Mobile,Retail,0
TXN_005497,USR_0141,75.39,2026-02-10 09:03:00,"London, UK",Mobile,Retail,0
TXN_005382,USR_0072,14.22,2026-01-18 10:43:40,"Paris, FR",POS,Grocery,0
TXN_006718,USR_0030,2.21,2026-03-07 13:31:13,"New York, US",Mobile,Retail,0
TXN_009072,USR_0443,39.58,2026-02-23 02:53:06,"Paris, FR",Desktop,Retail,0
TXN_004519,USR_0074,21.87,2026-03-03 15:04:55,"London, UK",Desktop,Retail,0
TXN_005265,USR_0033,7.35,2026-01-19 08:31:11,"Tokyo, JP",Desktop,Grocery,0
TXN_011587,USR_0446,7181.68,2026-03-10 01:32:13,"Moscow, RU",ATM,Electronics,1
TXN_009998,USR_0292,47.2,2026-03-22 16:40:11,"London, UK",Desktop,Retail,0
TXN_000258,USR_0167,8.33,2026-03-14 21:38:05,"New York, US",Mobile,Retail,0
TXN_009143,USR_0384,76.08,2026-01-24 17:36:12,"Paris, FR",Mobile,Retail,0
TXN_009082,USR_0212,118.6,2026-02-26 10:02:36,Online,Desktop,Electronics,0
TXN_010330,USR_0341,5.84,2026-03-14 08:33:39,"Tokyo, JP",POS,Electronics,0
TXN_011281,USR_0275,89.66,2026-01-07 08:53:33,"Paris, FR",Mobile,Travel,0
TXN_011396,USR_0094,19.2,2026-01-10 13:21:41,"New York, US",Mobile,Electronics,0
TXN_003626,USR_0495,55.13,2026-02-12 11:40:37,"New York, US",Mobile,Grocery,0
TXN_000703,USR_0076,62.41,2026-03-18 09:16:20,"New York, US",Mobile,Retail,0
TXN_003190,USR_0302,5.8,2026-03-22 11:50:04,"Paris, FR",Desktop,Retail,0
TXN_000504,USR_0053,46.27,2026-01-17 13:05:11,"Paris, FR",Desktop,Travel,0
TXN_010575,USR_0330,41.74,2026-02-26 12:37:00,"Tokyo, JP",Desktop,Grocery,0
TXN_008157,USR_0223,16.08,2026-01-10 10:29:35,"New York, US",Desktop,Travel,0
TXN_007307,USR_0413,262.42,2026-01-03 12:18:53,"Paris, FR",Mobile,Grocery,0
TXN_002249,USR_0437,4.15,2026-01-21 20:14:06,"New York, US",Desktop,Electronics,0
TXN_000373,USR_0098,9.12,2026-01-21 16:31:32,"Paris, FR",Desktop,Grocery,0
TXN_004053,USR_0115,30.51,2026-01-07 15:37:21,Online,Desktop,Retail,0
TXN_003938,USR_0369,4.7,2026-02-06 11:29:11,"Tokyo, JP",POS,Grocery,0
TXN_011871,USR_0259,999.0,2026-03-02 23:34:59,"Lagos, NG",ATM,Gaming,1
TXN_004077,USR_0460,65.9,2026-01-19 03:36:55,"Tokyo, JP",Desktop,Travel,0
TXN_000998,USR_0008,105.83,2026-03-05 18:13:21,"Paris, FR",Desktop,Retail,0
TXN_004333,USR_0335,17.17,2026-02-15 03:28:29,"London, UK",Mobile,Grocery,0
TXN_010276,USR_0075,17.9,2026-01-13 19:54:11,"Tokyo, JP",Mobile,Electronics,0
TXN_001177,USR_0250,36.19,2026-01-04 10:04:30,"New York, US",Desktop,Retail,0
TXN_011622,USR_0296,6790.05,2026-01-15 01:49:28,"Lagos, NG",ATM,Crypto,1
TXN_000552,USR_0028,47.09,2026-02-15 03:00:31,"London, UK",Mobile,Retail,0
TXN_004373,USR_0131,93.7,2026-03-03 07:35:27,Online,POS,Retail,0
TXN_003498,USR_0313,11.05,2026-02-11 00:48:31,"Tokyo, JP",Desktop,Retail,0
TXN_005150,USR_0123,22.7,2026-03-12 18:50:05,"New York, US",POS,Retail,0
TXN_004820,USR_0062,50.96,2026-01-02 15:55:13,Online,Mobile,Travel,0
TXN_011007,USR_0229,31.2,2026-02-05 14:01:55,"Paris, FR",Mobile,Travel,0
TXN_006923,USR_0018,15.99,2026-03-09 16:21:43,Online,Desktop,Retail,0
TXN_007770,USR_0500,44.3,2026-01-31 17:21:51,"Paris, FR",POS,Grocery,0
TXN_009792,USR_0309,14.67,2026-02-08 11:32:52,"Tokyo, JP",Desktop,Electronics,0
TXN_007211,USR_0128,67.93,2026-03-14 03:18:00,"Paris, FR",Mobile,Retail,0
TXN_010650,USR_0118,16.05,2026-01-05 13:44:37,"Paris, FR",Desktop,Retail,0
TXN_000694,USR_0229,57.01,2026-01-06 19:16:28,"Paris, FR",Desktop,Retail,0
TXN_002534,USR_0237,10.03,2026-03-18 10:50:40,"Tokyo, JP",Mobile,Retail,0
TXN_003444,USR_0262,95.86,2026-01-06 14:52:06,"Paris, FR",Desktop,Grocery,0
TXN_000983,USR_0324,69.33,2026-03-23 01:56:36,"Paris, FR",POS,Electronics,0
TXN_009501,USR_0407,19.08,2026-03-16 12:58:03,"Paris, FR",Desktop,Retail,0
TXN_011292,USR_0167,10.39,2026-03-20 13:03:09,"Paris, FR",POS,Travel,0
TXN_004223,USR_0162,16.99,2026-02-24 06:49:11,"London, UK",Mobile,Grocery,0
TXN_000092,USR_0146,44.57,2026-03-07 17:42:40,Online,Desktop,Grocery,0
TXN_002267,USR_0478,15.16,2026-03-20 17:32:19,"Paris, FR",POS,Grocery,0
TXN_008604,USR_0219,12.94,2026-03-23 12:06:05,Online,Desktop,Grocery,0
TXN_008650,USR_0030,98.98,2026-01-18 05:46:58,Online,Desktop,Retail,0
TXN_000262,USR_0348,30.29,2026-03-28 09:37:31,Online,POS,Grocery,0
TXN_003338,USR_0345,13.55,2026-01-09 14:09:44,"Paris, FR",POS,Electronics,0
TXN_007500,USR_0473,57.94,2026-02-14 15:26:29,"Paris, FR",Mobile,Grocery,0
TXN_008700,USR_0186,47.61,2026-02-09 12:24:06,"Paris, FR",POS,Grocery,0
TXN_006625,USR_0466,24.92,2026-03-07 17:38:31,"New York, US",POS,Electronics,0
TXN_000446,USR_0017,194.57,2026-03-26 12:26:39,"New York, US",Mobile,Retail,0
TXN_003556,USR_0372,18.43,2026-01-15 12:11:57,"Paris, FR",POS,Travel,0
TXN_002195,USR_0499,133.41,2026-02-25 18:23:13,"New York, US",Mobile,Retail,0
TXN_011494,USR_0062,6.3,2026-03-26 19:30:20,"Paris, FR",POS,Retail,0
TXN_006876,USR_0206,107.38,2026-01-02 09:00:43,"Paris, FR",Desktop,Electronics,0
TXN_002868,USR_0410,93.42,2026-03-05 14:01:39,Online,Desktop,Retail,0
TXN_002527,USR_0012,50.44,2026-01-24 13:47:16,"New York, US",Desktop,Grocery,0
TXN_009983,USR_0080,8.27,2026-03-20 16:57:49,"Tokyo, JP",POS,Grocery,0
TXN_005373,USR_0365,58.63,2026-01-26 07:51:00,"New York, US",Mobile,Grocery,0
TXN_008078,USR_0298,245.41,2026-02-01 06:49:23,"New York, US",Desktop,Grocery,0
TXN_001169,USR_0026,43.06,2026-01-14 12:24:03,"New York, US",Desktop,Retail,0
TXN_004145,USR_0001,15.49,2026-01-06 10:50:24,"London, UK",POS,Travel,0
TXN_000085,USR_0472,74.7,2026-02-12 18:39:20,"New York, US",POS,Grocery,0
TXN_003150,USR_0320,22.77,2026-03-03 12:59:42,"New York, US",Desktop,Grocery,0
TXN_008027,USR_0326,13.0,2026-02-12 05:29:39,"Paris, FR",Mobile,Retail,0
TXN_000881,USR_0486,55.35,2026-03-14 12:42:55,"London, UK",POS,Electronics,0
TXN_006725,USR_0064,62.97,2026-01-05 07:38:00,"Tokyo, JP",POS,Travel,0
TXN_007392,USR_0081,15.36,2026-02-16 12:16:51,"Tokyo, JP",POS,Retail,0
TXN_001468,USR_0233,35.09,2026-03-30 19:01:48,"New York, US",POS,Electronics,0
TXN_008777,USR_0441,102.07,2026-03-18 08:05:51,"London, UK",POS,Retail,0
TXN_006928,USR_0202,23.81,2026-02-03 11:47:21,Online,Desktop,Electronics,0
TXN_009845,USR_0314,7.1,2026-03-15 18:15:50,"New York, US",POS,Grocery,0
TXN_004327,USR_0146,61.46,2026-03-02 16:28:00,"Tokyo, JP",Mobile,Retail,0
TXN_004045,USR_0431,108.54,2026-03-14 07:48:21,Online,Desktop,Grocery,0
TXN_004138,USR_0140,11.97,2026-03-15 10:34:54,"London, UK",POS,Retail,0
TXN_003040,USR_0038,18.97,2026-03-14 09:10:15,"Paris, FR",POS,Grocery,0
TXN_010611,USR_0374,25.92,2026-03-09 04:57:37,"Tokyo, JP",Mobile,Grocery,0
TXN_005852,USR_0285,39.62,2026-02-14 09:45:20,Online,Desktop,Grocery,0
TXN_000580,USR_0191,25.0,2026-03-27 16:57:41,"London, UK",Mobile,Retail,0
TXN_008421,USR_0183,6.09,2026-01-06 07:02:02,"Tokyo, JP",Desktop,Travel,0
TXN_008834,USR_0364,70.65,2026-03-10 03:56:00,"New York, US",Desktop,Retail,0
TXN_005115,USR_0426,210.21,2026-03-23 22:10:24,"Tokyo, JP",Desktop,Retail,0
TXN_009450,USR_0417,11.71,2026-03-15 08:47:54,"London, UK",Mobile,Retail,0
TXN_008132,USR_0355,108.53,2026-03-05 15:29:07,Online,Desktop,Retail,0
TXN_004158,USR_0210,14.94,2026-01-03 08:47:44,"London, UK",POS,Grocery,0
TXN_005774,USR_0374,27.82,2026-01-29 15:08:42,"Paris, FR",Desktop,Grocery,0
TXN_000414,USR_0096,180.63,2026-02-07 21:56:02,"New York, US",Desktop,Travel,0
TXN_000403,USR_0294,23.08,2026-03-28 15:34:24,"Paris, FR",Desktop,Retail,0
TXN_004429,USR_0004,8.85,2026-02-16 12:31:46,"London, UK",POS,Grocery,0
TXN_002085,USR_0460,28.78,2026-02-09 17:32:52,"New York, US",POS,Retail,0
TXN_003058,USR_0098,104.61,2026-03-29 12:43:23,Online,POS,Grocery,0
TXN_008989,USR_0391,119.7,2026-01-30 12:03:51,"New York, US",Desktop,Grocery,0
TXN_000165,USR_0391,12.41,2026-01-23 06:30:33,"Paris, FR",Desktop,Retail,0
TXN_010699,USR_0486,113.08,2026-03-17 10:30:51,"London, UK",POS,Grocery,0
TXN_004303,USR_0069,12.22,2026-03-07 11:58:15,"Paris, FR",Desktop,Retail,0
TXN_009858,USR_0317,49.42,2026-03-08 17:14:42,"Paris, FR",Desktop,Retail,0
TXN_008973,USR_0346,33.71,2026-03-12 11:36:32,"Paris, FR",POS,Retail,0
TXN_003318,USR_0077,45.66,2026-02-15 12:20:24,"New York, US",POS,Electronics,0
TXN_009618,USR_0216,19.87,2026-02-02 13:20:08,"Paris, FR",POS,Grocery,0
TXN_003935,USR_0319,45.65,2026-02-22 01:09:40,"London, UK",POS,Grocery,0
TXN_007896,USR_0230,41.7,2026-03-30 09:21:26,"Paris, FR",Mobile,Travel,0
TXN_001335,USR_0190,95.58,2026-01-24 09:13:35,"New York, US",POS,Grocery,0
TXN_009227,USR_0308,197.28,2026-03-08 19:35:59,Online,Mobile,Retail,0
TXN_000754,USR_0495,8.92,2026-03-03 07:24:00,"New York, US",POS,Retail,0
TXN_003065,USR_0097,83.59,2026-02-02 20:59:31,"Paris, FR",POS,Travel,0
TXN_000707,USR_0302,18.96,2026-03-16 14:48:06,"New York, US",POS,Grocery,0
TXN_003492,USR_0390,11.29,2026-02-13 10:46:59,"Paris, FR",Mobile,Grocery,0
TXN_004574,USR_0151,12.85,2026-02-01 09:25:58,"London, UK",POS,Retail,0
TXN_004869,USR_0170,48.67,2026-02-11 15:55:05,"Tokyo, JP",Desktop,Electronics,0
TXN_003152,USR_0016,40.18,2026-02-12 08:23:07,"Tokyo, JP",Mobile,Retail,0
TXN_011221,USR_0164,302.86,2026-03-03 05:45:42,"Tokyo, JP",Mobile,Grocery,0
TXN_003800,USR_0345,197.14,2026-03-24 15:35:09,"Tokyo, JP",Mobile,Travel,0
TXN_004023,USR_0357,22.41,2026-03-15 09:33:34,Online,Desktop,Electronics,0
TXN_001075,USR_0239,14.74,2026-03-25 12:00:04,"Paris, FR",POS,Grocery,0
TXN_007866,USR_0027,18.41,2026-02-03 16:45:13,"Paris, FR",POS,Retail,0
TXN_003439,USR_0113,41.81,2026-02-24 20:15:52,Online,POS,Grocery,0
TXN_006879,USR_0425,100.69,2026-01-28 20:54:54,Online,Desktop,Travel,0
TXN_008021,USR_0026,193.12,2026-03-07 13:52:51,"Tokyo, JP",POS,Retail,0
TXN_007361,USR_0413,28.43,2026-03-29 07:30:18,"New York, US",POS,Grocery,0
TXN_002430,USR_0008,5.78,2026-01-25 19:17:18,"Paris, FR",POS,Electronics,0
TXN_000247,USR_0191,156.2,2026-01-17 13:35:03,Online,POS,Travel,0
TXN_003816,USR_0358,38.79,2026-01-08 00:05:07,Online,Desktop,Grocery,0
TXN_005495,USR_0227,6.92,2026-03-24 23:18:22,Online,POS,Travel,0
TXN_003633,USR_0426,54.89,2026-03-18 12:52:31,"Paris, FR",POS,Travel,0
TXN_007817,USR_0276,17.64,2026-03-21 14:46:48,"London, UK",Mobile,Electronics,0
