Spending_Deviation_Amount,User Device Recognition,Spending Pattern Deviation,Login Location Match,Known Threat Flag,Location_Deviation,Amount_Percent_of_Balance,Amount,Amount_to_Balance_Ratio,Account Balance,Transaction_Hour
0.0,1,0,0,1,1,105.04976169513569,-0.3704350102901468,1.050497616951357,0.6469818660926248,-0.9449662115013286
0.0,0,0,1,0,0,196.91883228529665,1.6795833662790902,1.969188322852966,1.7112552215276355,0.6402151036613111
0.0,0,0,1,0,0,568.6345462622672,0.717835651696028,5.686345462622673,-1.5046416954753516,1.2166446728113618
0.0,1,0,1,0,0,108.429922706156,-0.0465643586302734,1.08429922706156,1.2827318812909103,-0.800858819213816
0.0,1,0,0,0,1,113.4367864693446,-0.8046747363976642,1.134367864693446,-0.5342515128611626,-0.9449662115013286
834.41,1,1,0,0,1,31.397007085313493,-1.4505396326706694,0.3139700708531349,-0.2822919127593497,-0.0803218577762524
0.0,1,0,1,0,0,49.19571556134865,-0.9297056431881916,0.4919571556134864,1.498698482916062,-1.665503172938892
0.0,1,0,1,0,0,235.5843917500176,1.3079918746986356,2.3558439175001755,0.6197804588706696,0.6402151036613111
0.0,1,0,0,0,1,557.5713867330503,0.9188697794803724,5.575713867330503,-1.3946391702267047,1.0725372805238491
0.0,1,0,0,0,1,128.0012400555405,-0.7177624971544474,1.2800124005554054,-0.5986428149206056,-0.2244292500637651
0.0,1,0,1,0,0,225.47584779339235,-0.7677161566334418,2.254758477933924,-1.505769705714692,0.3520003190862856
0.0,0,0,0,0,1,164.91456820424142,-0.0892010788990683,1.6491456820424142,-0.1008114257033434,0.9284298882363364
0.0,1,0,1,0,0,358.78847397250246,0.3132270834216022,3.5878847397250246,-1.159031413212734,-0.800858819213816
0.0,1,0,1,0,0,245.39847276374752,0.377968367894658,2.453984727637476,-0.4417374517048836,-1.233180996076354
0.0,1,0,0,0,1,782.1090027009824,1.4349760618227356,7.821090027009824,-1.5696615833933585,-0.5126440346387905
0.0,1,0,1,0,0,76.57945150488075,-1.2155100409054125,0.7657945150488076,-0.8761591660938846,-0.9449662115013286
0.0,0,0,0,0,1,150.1439950311403,0.4202871122951966,1.5014399503114029,0.97837577503348,0.0637855345112602
0.0,0,0,1,0,0,195.73105958098225,-0.0488321205917917,1.9573105958098225,-0.4388528453676394,-0.9449662115013286
5936.44,1,1,1,0,0,235.85566830090028,0.3322322564704443,2.358556683009003,-0.4033851035673124,-0.3685366423512778
0.0,1,0,1,0,0,164.97412212917368,-0.4589965309599226,1.6497412212917368,-0.6540789211868118,0.9284298882363364
0.0,1,0,0,0,1,150.19363263164487,0.0182712703311662,1.501936326316449,0.3176028762052477,-0.5126440346387905
0.0,1,0,1,0,0,214.22858329122647,0.1690093030860861,2.1422858329122647,-0.3723432950724886,1.3607520650988745
0.0,1,0,1,0,0,213.89132538182608,0.737438339837967,2.1389132538182607,0.2860185895037185,1.5048594573863872
0.0,1,0,1,0,0,89.67700277114942,-0.2280027867532996,0.8967700277114942,1.5899639831203998,-0.9449662115013286
0.0,1,0,1,0,0,35.423565958002555,-1.4767289637979122,0.3542356595800255,-0.7246010880585472,-0.6567514269263032
0.0,1,0,1,0,0,61.51877114277456,-0.7679642476954878,0.6151877114277455,1.331434369181818,-0.800858819213816
0.0,1,0,1,0,0,144.75702863735927,-0.6198084585300315,1.4475702863735926,-0.6601581214079895,0.0637855345112602
0.0,1,0,1,0,0,178.0922136913615,1.1992650931969298,1.780922136913615,1.4992926257138828,-0.5126440346387905
8328.83,1,1,0,0,1,303.2779005705921,1.1681908141155994,3.032779005705921,-0.205948868622011,1.3607520650988745
0.0,1,0,1,0,0,167.53624885350197,-0.2421894024139542,1.6753624885350191,-0.3644902772230354,1.6489668496738998
6821.09,1,1,1,0,0,517.6983560770503,0.6413502255393615,5.176983560770504,-1.436160279952652,0.3520003190862856
0.0,1,0,0,0,1,235.62119092662547,-0.4060483075348244,2.356211909266255,-1.1733683372470978,-1.665503172938892
0.0,0,0,1,0,0,61.90695365369812,-0.6658415803806382,0.6190695365369812,1.713476798945573,-0.5126440346387905
0.0,0,0,0,0,1,234.73326682120955,-0.6240190181041915,2.347332668212095,-1.396912412235757,-0.2244292500637651
0.0,1,0,1,0,0,216.7311181720404,0.1026606680701974,2.1673111817204034,-0.4731667446330685,-1.233180996076354
0.0,1,0,1,1,0,99.655133036428,-0.3698934030420185,0.99655133036428,0.822503703640055,-0.9449662115013286
0.0,1,0,1,0,0,100.07445888560584,-0.1124727193670383,1.0007445888560584,1.4421688094712586,-0.0803218577762524
0.0,1,0,1,0,0,117.70667539194426,-0.258814997811342,1.1770667539194426,0.5346716557741825,0.9284298882363364
0.0,0,0,1,0,0,6.887215348753811,-1.6615742762236818,0.0688721534875381,0.3106367671699321,-0.9449662115013286
5011.68,1,1,1,0,0,305.0081247375436,0.0090988895160878,3.050081247375436,-1.1558368193288004,-0.9449662115013286
0.0,1,0,1,0,0,218.2613722965337,0.289396364503951,2.1826137229653377,-0.2770393459960093,0.9284298882363364
4428.1,0,1,1,0,0,141.44618107129966,-0.1948179865244236,1.4144618107129967,0.1249800589988109,-0.6567514269263032
0.0,1,0,1,0,0,61.97692849594928,-1.4961744111258783,0.6197692849594928,-1.5928589848039143,-1.233180996076354
0.0,1,0,1,0,0,130.2043683060739,0.3113471821345499,1.302043683060739,1.3157025011873544,1.0725372805238491
0.0,1,0,1,0,0,41.241286200637305,-1.1998698212755872,0.412412862006373,0.6692837479238574,-0.9449662115013286
0.0,1,0,1,0,0,176.52787871393485,-0.5792962363700245,1.7652787871393485,-0.947456301832342,-0.800858819213816
0.0,0,0,1,0,0,203.6016727252291,1.0428524141777478,2.036016727252291,0.800046828035478,0.9284298882363364
0.0,1,0,1,0,0,248.6946916143933,0.6808665892108744,2.4869469161439337,-0.1698180979023771,0.6402151036613111
515.94,0,1,0,0,1,14.157062891010868,-1.5618207038393557,0.1415706289101086,0.5674097850106096,1.2166446728113618
0.0,1,0,1,0,0,2.5488556136186453,-1.7013177655153775,0.0254885561361864,1.3724388329966175,1.3607520650988745
0.0,1,0,1,0,0,131.70804281769696,0.0829671296801854,1.3170804281769697,0.8440306166045651,-0.6567514269263032
3678.79,1,1,1,0,0,319.0458432345238,-0.456644907230952,3.190458432345238,-1.5778245887895004,-1.3772883883638667
0.0,1,0,1,0,0,80.32778956393656,-0.4653665310459751,0.8032778956393656,1.3460382269369418,0.9284298882363364
3355.28,1,1,1,0,0,75.56460403397985,-0.5696870755161328,0.7556460403397984,1.252723364618383,0.2078929267987729
0.0,1,0,0,0,1,244.00173096340936,-0.1462131038052848,2.4400173096340936,-0.9589430625902048,0.7843224959488238
0.0,1,0,1,0,0,614.3065656692755,0.8168030200104909,6.143065656692755,-1.5441995507389357,0.3520003190862856
0.0,1,0,0,0,1,136.5039602254233,-0.2474167859184713,1.365039602254233,0.1276235639108525,0.0637855345112602
7857.04,1,1,1,0,0,341.7010598463071,1.0033360505062348,3.417010598463071,-0.5907467432452231,-1.233180996076354
0.0,1,0,1,0,0,11.125619271539856,-1.5584033368156804,0.1112561927153985,1.498156004709357,-0.0803218577762524
0.0,1,0,1,0,0,340.9087703139456,1.1290762880797949,3.409087703139456,-0.495253357334656,-0.3685366423512778
0.0,0,0,1,0,0,368.80464286841527,1.524267878717407,3.688046428684153,-0.3881784922491825,0.2078929267987729
0.0,1,0,1,0,0,375.9168046531567,1.3834220402815298,3.7591680465315664,-0.5218003464024898,-0.6567514269263032
4995.52,0,1,0,0,1,255.09081717585903,0.0034521971743101,2.55090817175859,-0.8844255006722566,-0.5126440346387905
1981.8,0,1,1,0,0,57.848923761318446,-1.0496139936835167,0.5784892376131845,0.3791956795793043,-0.3685366423512778
7785.64,1,1,1,0,0,262.07569780123606,0.978387174689222,2.6207569780123605,-0.0126458009658953,-1.089073603788841
0.0,1,0,1,0,0,488.9147403182226,0.0788998339587563,4.889147403182227,-1.652858796618597,0.2078929267987729
419.71,1,1,0,0,1,19.025666131766712,-1.595445778347355,0.1902566613176671,-0.6711454577850756,0.4961077113737983
0.0,1,0,1,0,0,149.05955370256314,-0.5328088632790522,1.4905955370256314,-0.5714758507593936,-1.089073603788841
0.0,0,0,0,0,1,86.80978481526593,-0.5467229281954873,0.8680978481526593,0.8226328651178421,-1.233180996076354
0.0,1,0,1,0,0,47.97006251301666,-1.2350603154426931,0.4797006251301666,0.034033157106348,0.3520003190862856
0.0,1,0,0,0,1,239.77335816326203,0.8988163343383782,2.3977335816326204,0.1435104256786612,-0.3685366423512778
0.0,1,0,1,0,0,157.18823565693842,0.9293839485746848,1.5718823565693842,1.6174495455934863,-1.233180996076354
0.0,1,0,0,0,1,115.9338685582,-0.3211871873538748,1.159338685582,0.4495800742080665,-0.3685366423512778
0.0,0,0,1,0,0,156.16246313948326,0.7412051308926925,1.5616246313948328,1.3480100921644909,-0.3685366423512778
0.0,1,0,1,0,0,165.3381484600137,0.4671763230218773,1.6533814846001371,0.7221107923387652,-0.6567514269263032
0.0,1,0,1,0,0,35.50943861462665,-1.2187666728748037,0.3550943861462665,1.0611338392342426,-0.3685366423512778
0.0,1,0,1,0,0,440.93371765195616,0.7007068856939276,4.4093371765195615,-1.205469269859775,0.7843224959488238
0.0,1,0,1,0,0,199.03694619132708,0.5659340369177096,1.9903694619132708,0.2868796660222989,-1.3772883883638667
0.0,0,0,0,0,1,310.332655504354,0.9028661588582548,3.10332655504354,-0.4703940782432397,-1.3772883883638667
0.0,1,0,1,0,0,407.4547592339816,0.3648405070480869,4.074547592339816,-1.2964247825174235,-0.6567514269263032
0.0,1,0,1,0,0,332.0581075637905,0.9080481172387352,3.320581075637905,-0.6039642678054323,1.0725372805238491
0.0,0,0,0,0,1,289.3095506443867,-0.7106132814791521,2.893095506443867,-1.6920980535703063,-0.6567514269263032
0.0,1,0,0,0,1,382.2170360832644,1.7430632300000537,3.822170360832644,-0.3237010825378816,-0.2244292500637651
2461.5,1,1,0,0,1,76.66552465194506,-0.8819952859885419,0.7666552465194506,0.193960898902287,-0.800858819213816
0.0,1,0,1,0,0,198.7888405788552,0.6127428801172485,1.987888405788552,0.3484724693963552,0.0637855345112602
9515.47,0,1,1,0,0,518.6899025358132,1.582831346321488,5.186899025358132,-0.9910353844376968,1.3607520650988745
0.0,1,0,1,0,0,213.1816736581914,-0.2895468413422425,2.131816736581914,-0.8916154896024029,-1.665503172938892
0.0,1,0,1,0,0,10.418895564151098,-1.5695779173286788,0.1041889556415109,1.5098494238316789,-0.800858819213816
0.0,1,0,1,0,0,249.2289613583509,0.7331334357754238,2.492289613583509,-0.123285522838292,1.3607520650988745
0.0,1,0,1,0,0,107.87416309726788,0.0707442770740355,1.0787416309726787,1.5705639291567826,-1.5213957806513794
0.0,1,0,1,0,0,36.75864192030071,-1.4250037244814917,0.3675864192030071,-0.4448889917628878,-0.6567514269263032
0.0,1,0,1,0,0,197.88150994340307,-0.0109510613855958,1.9788150994340308,-0.4148460320296175,-0.800858819213816
0.0,1,0,1,0,0,9.94612478282466,-1.587475416199091,0.0994612478282466,1.260378334868563,-1.3772883883638667
0.0,1,0,1,0,0,29.520795422961747,-1.3486965045806605,0.2952079542296175,0.713293368788502,-0.800858819213816
0.0,0,0,1,0,0,126.07976579727776,0.1118854624899335,1.2607976579727778,1.052988055368472,-1.665503172938892
7516.3,1,1,1,0,0,218.9776981456394,0.884273306166052,2.189776981456394,0.3849046168974921,-0.2244292500637651
0.0,1,0,1,0,0,677.8884607525468,1.5036868032885262,6.778884607525469,-1.3907815474234646,0.9284298882363364
0.0,0,0,1,0,0,147.81492719206352,-0.5045509418879898,1.4781492719206353,-0.5075323084896124,0.2078929267987729
0.0,1,0,1,0,0,10.648982218062706,-1.6148737544737688,0.106489822180627,0.3734953530263017,0.4961077113737983
0.0,0,0,1,0,0,126.6103910656258,-0.5576459234061292,1.266103910656258,-0.2653373161085015,0.0637855345112602
0.0,1,0,1,0,0,80.03979633253367,-0.8945570799048111,0.8003979633253367,0.0387346348977971,-1.233180996076354
0.0,1,0,1,0,0,181.00464430818727,0.1290456766548286,1.8100464430818737,-0.0232370421444345,1.5048594573863872
0.0,1,0,1,0,0,308.1375482416201,-0.5006059445774285,3.0813754824162007,-1.577833199554686,-0.3685366423512778
0.0,0,0,1,0,0,86.11291550095936,-0.3385430789761582,0.8611291550095936,1.445836995440411,1.5048594573863872
0.0,1,0,1,0,0,727.642940585405,1.3702697197527849,7.276429405854049,-1.5166451021443623,1.5048594573863872
0.0,1,0,0,0,1,355.1836821253337,0.8329009851209921,3.551836821253337,-0.784153140083568,1.3607520650988745
0.0,1,0,0,0,1,249.60680587127703,1.5652448348387111,2.4960680587127704,0.694521900683449,1.0725372805238491
0.0,1,0,1,0,0,284.4154822055375,0.7834225423242267,2.844154822055375,-0.3824953872265519,-0.5126440346387905
0.0,1,0,1,0,0,105.46285420052456,-0.8260245446948562,1.0546285420052457,-0.4301645832951629,-1.3772883883638667
0.0,1,0,1,0,0,3.6969993594218966,-1.7062062077097755,0.0369699935942189,-0.1779897140637054,1.6489668496738998
0.0,1,0,1,0,0,329.7014569290056,1.1069437699530496,3.2970145692900554,-0.4412466380892927,-1.5213957806513794
0.0,1,0,0,0,1,151.77848984811413,0.7918751096353407,1.5177848984811413,1.5434658511170578,0.2078929267987729
0.0,1,0,1,0,0,127.07773879610204,0.3297932767337113,1.2707773879610202,1.4470941671575386,0.2078929267987729
0.0,1,0,1,0,0,415.7350831936703,1.0229107847256895,4.157350831936703,-0.931733044603064,1.0725372805238491
0.0,1,0,0,0,1,437.8114783156734,0.1997725947797813,4.378114783156734,-1.477690000443785,-1.233180996076354
0.0,0,0,1,0,0,77.64491051404562,-0.5178325493082233,0.7764491051404562,1.3148586461991452,0.6402151036613111
8944.89,1,1,1,0,0,215.01622557150063,1.3834569826846344,2.1501622557150064,1.0114669456425254,-1.665503172938892
0.0,1,0,0,0,1,161.1292195688452,0.565598589847901,1.611292195688452,0.9586485119928032,-0.0803218577762524
0.0,1,0,0,0,1,143.69272937361723,0.5000815840259127,1.436927293736172,1.2745602651295826,-0.9449662115013286
0.0,1,0,0,0,1,76.05299260319505,-0.6244033845383471,0.7605299260319506,1.0508784178979502,1.3607520650988745
8657.76,1,1,1,1,0,760.8742650742176,1.2831268606490749,7.608742650742177,-1.590904341106737,-0.800858819213816
0.0,0,0,0,0,1,70.5251589140379,-1.2443200522655344,0.705251589140379,-0.831357354832146,-0.3685366423512778
0.0,1,0,1,0,0,60.36109606845013,-0.768408016214922,0.6036109606845013,1.4044622687226225,-1.5213957806513794
0.0,1,0,1,0,0,412.8426765286752,0.8947595213378807,4.128426765286752,-0.9967443217558846,-0.800858819213816
0.0,1,0,0,1,1,180.46894208632287,-0.8957276504088307,1.8046894208632287,-1.4149864083607595,0.7843224959488238
0.0,1,0,0,0,1,233.94175971765,1.1854838094122937,2.3394175971764994,0.5131361320444864,-0.6567514269263032
0.0,1,0,0,1,1,340.8502885436825,0.9904143498379836,3.4085028854368256,-0.5951468442551687,-1.233180996076354
2902.25,1,1,1,0,0,79.7928643500686,-0.7279866443029882,0.7979286435006859,0.561235866372388,-0.9449662115013286
0.0,0,0,1,0,0,143.41513687330246,0.6453965558189275,1.4341513687330243,1.5316949351080635,1.6489668496738998
4583.2,0,1,0,0,1,188.06652414228907,-0.1406223193084751,1.8806652414228908,-0.4722453927581873,1.0725372805238491
0.0,1,0,1,0,0,222.69421028721416,1.3410718477181964,2.2269421028721417,0.8410599026154625,0.7843224959488238
7903.89,1,1,1,0,0,621.7367021695011,1.0197065663609557,6.217367021695011,-1.4760453442932964,-1.3772883883638667
0.0,1,0,0,0,1,285.2254069985956,-0.2305990073040057,2.8522540699859555,-1.2647974419899652,-1.233180996076354
0.0,1,0,1,0,0,162.11154991583584,0.0077955378802689,1.6211154991583585,0.0893401018947676,0.2078929267987729
0.0,1,0,1,0,0,185.74033130939807,1.4047683543384106,1.8574033130939809,1.6043525717458784,1.6489668496738998
0.0,0,0,1,0,0,97.37472946611412,-1.0409343007522196,0.9737472946611412,-0.7962426544044372,-0.2244292500637651
0.0,1,0,1,0,0,441.6848551715316,0.1883079923210112,4.416848551715316,-1.4936715806286374,-0.3685366423512778
0.0,1,0,1,0,0,529.4737811660843,0.8691222801796976,5.294737811660844,-1.355382691744624,1.6489668496738998
0.0,0,0,1,0,0,110.70664367870388,-0.1042018525520705,1.1070664367870386,1.0751866080174757,-0.5126440346387905
3276.19,1,1,1,0,0,68.51030104306949,-0.5973230221319252,0.6851030104306949,1.547004875608423,0.6402151036613111
0.0,0,0,1,0,0,284.93474253638027,0.4076030199680599,2.8493474253638027,-0.7115127249761252,-0.9449662115013286
9879.54,1,1,1,0,0,574.1481812951481,1.710046153306082,5.741481812951481,-1.089017281486961,-1.089073603788841
0.0,1,0,1,1,0,9.820714306736122,-1.6138429535821692,0.0982071430673612,0.6476707273074892,-0.0803218577762524
8264.61,1,1,0,0,1,286.29660550172684,1.1457508028415295,2.8629660550172686,-0.0850020608222071,0.7843224959488238
0.0,1,0,0,0,1,121.85032114049665,0.3255128323533414,1.2185032114049663,1.6108020348700454,-1.3772883883638667
0.0,1,0,1,0,0,190.85863763300225,1.087812804253029,1.908586376330022,1.0831515658143442,1.0725372805238491
0.0,1,0,1,0,0,488.19322659257074,1.2538730807695184,4.881932265925707,-1.0584060112514275,-1.233180996076354
0.0,0,0,1,0,0,494.411376893107,0.5769653535779771,4.94411376893107,-1.4148141930570437,-1.089073603788841
6744.94,1,1,0,0,1,608.5788272234303,0.6147415855748578,6.085788272234303,-1.6163577629959736,-1.3772883883638667
0.0,1,0,1,0,0,54.02180016220889,-0.8949169866567933,0.5402180016220889,1.2938483791457835,1.2166446728113618
0.0,1,0,0,0,1,96.8329121883624,-0.2892463366755392,0.968329121883624,1.1266359300026547,-1.3772883883638667
0.0,1,0,0,0,1,405.3251576463306,-0.2777013666896272,4.053251576463306,-1.6803788021524269,-0.800858819213816
0.0,1,0,0,0,1,180.89574279963125,-0.3980954165881128,1.8089574279963123,-0.739807699376677,0.6402151036613111
0.0,1,0,1,0,0,173.2031205367628,-0.7886676215352361,1.732031205367628,-1.214183364227809,-1.5213957806513794
0.0,1,0,1,0,0,97.9081461615823,-0.9256802783504884,0.979081461615823,-0.5158244753635418,1.3607520650988745
3364.01,1,1,1,0,0,320.9075819437556,-0.5666366037250611,3.209075819437555,-1.6680481864063554,-1.233180996076354
0.0,1,0,1,0,0,108.6032474110761,-1.202686178965855,1.086032474110761,-1.3467288727328908,-0.3685366423512778
0.0,1,0,0,0,1,233.88799986488715,0.1934899507014916,2.3388799986488715,-0.5313324634631751,1.5048594573863872
0.0,1,0,1,0,0,200.02761568840523,1.3709895332567488,2.0002761568840524,1.2645287236881204,0.2078929267987729
0.0,1,0,1,0,0,32.46041911340451,-1.1877448073981312,0.3246041911340451,1.6377795621971696,0.4961077113737983
0.0,1,0,0,0,1,136.58630903234302,0.5411493903952902,1.3658630903234303,1.548718417880398,-0.5126440346387905
0.0,1,0,0,0,1,422.54261589931497,1.6869736845358103,4.22542615899315,-0.5708558756660158,1.6489668496738998
2005.35,1,1,1,0,0,89.1472695911944,-1.041385057752275,0.891472695911944,-0.6337230722875711,-0.800858819213816
0.0,1,0,0,1,1,196.44902669565,0.5062908490576818,1.9644902669565003,0.2497069927151827,-0.0803218577762524
243.35,1,1,0,0,1,6.549131267896742,-1.6570702004634394,0.0654913126789674,0.6288562053765074,-0.3685366423512778
0.0,1,0,0,0,1,272.02654258214955,0.108628830520542,2.720265425821496,-0.8941298330366577,0.3520003190862856
0.0,1,0,0,0,1,181.51150512561048,0.56441753662295,1.8151150512561047,0.5607278312264253,-0.5126440346387905
0.0,1,0,1,0,0,201.32960063594103,0.2933518445354438,2.0132960063594103,-0.0793017342692049,-0.5126440346387905
0.0,1,0,1,0,0,27.338476080129283,-1.2721516763387148,0.2733847608012928,1.6654115076784148,-1.5213957806513794
0.0,0,0,0,0,1,51.15544517034718,-1.4110407402007092,0.5115544517034718,-0.9758976592410532,-0.9449662115013286
0.0,1,0,0,0,1,361.4319012328814,1.2162855377494044,3.6143190123288136,-0.5536429560595933,0.0637855345112602
0.0,1,0,1,1,0,118.55591475199556,-0.3081606594763084,1.1855591475199556,0.4098586144059523,-0.5126440346387905
0.0,1,0,0,0,1,65.84550687736308,-0.7824548622631564,0.6584550687736308,1.020792404338751,-1.089073603788841
0.0,1,0,1,0,0,337.3220885971203,1.6764595154414976,3.373220885971203,-0.0733000309346992,-1.5213957806513794
0.0,1,0,1,0,0,254.08842658410143,1.1369068806156386,2.5408842658410142,0.2215067367316744,0.2078929267987729
4660.27,0,1,1,0,0,148.76493947596916,-0.1136922092354048,1.4876493947596916,0.1267452658619005,0.6402151036613111
0.0,1,0,1,0,0,397.2099807824402,0.0562466740257456,3.972099807824402,-1.455009244944377,1.6489668496738998
0.0,1,0,0,0,1,54.31089236594949,-0.9562828349899004,0.5431089236594949,0.9948395580687374,-0.0803218577762524
0.0,1,0,1,0,0,154.7671816614739,0.2782811860762312,1.547671816614739,0.6462499510518315,-0.6567514269263032
7242.56,1,1,0,0,1,210.02485188912053,0.7886219719062597,2.1002485188912057,0.398664619664407,0.2078929267987729
0.0,1,0,0,0,1,28.7506688489503,-1.4867609277293752,0.287506688489503,-0.3821165135583765,1.5048594573863872
0.0,1,0,0,0,1,46.9900821898142,-1.0558756723199436,0.469900821898142,1.0280426686251982,-0.5126440346387905
0.0,1,0,1,0,0,451.1291612368203,0.3868577152445855,4.511291612368203,-1.40776197636987,0.6402151036613111
0.0,1,0,1,0,0,581.9756928640843,1.5641860800246283,5.819756928640843,-1.1707076108046843,-1.089073603788841
9339.06,1,1,1,0,0,898.6345922540293,1.521189453003851,8.986345922540293,-1.6758237073691364,0.0637855345112602
5540.62,1,1,0,0,1,280.7168117381215,0.1939232364999943,2.807168117381216,-0.8711563115209324,1.6489668496738998
0.0,1,0,1,0,0,331.97329612687867,1.5418998153242205,3.319732961268787,-0.1329468013767639,1.3607520650988745
0.0,1,0,1,0,0,1.09805451853759,-1.7230274805645516,0.0109805451853759,1.7101616543490388,-0.800858819213816
0.0,1,0,1,0,0,91.60355898528606,-0.9639666694327031,0.9160355898528606,-0.4773946303392982,-0.9449662115013286
0.0,1,0,1,0,0,138.9853542136543,-0.2197458968995738,1.389853542136543,0.1285104727249905,-1.665503172938892
0.0,1,0,0,0,1,111.55528385104412,-0.2564424086405084,1.1155528385104412,0.7111492882572367,1.0725372805238491
0.0,1,0,1,0,0,210.7886707262267,1.060463385342698,2.107886707262267,0.7057072846598087,-0.800858819213816
0.0,1,0,1,1,0,285.6996147162741,1.1935974354132892,2.8569961471627408,-0.0385383718796083,0.6402151036613111
0.0,1,0,1,0,0,171.25040268765244,-0.3118366002829606,1.7125040268765244,-0.512560995358122,1.3607520650988745
0.0,1,0,1,0,0,115.18416690251892,0.0497194331257206,1.1518416690251891,1.2627635168250306,1.3607520650988745
0.0,1,0,1,0,0,96.91567616724532,-0.1483026595109673,0.9691567616724532,1.4818558262126296,-1.5213957806513794
0.0,1,0,1,0,0,265.7070647641753,0.0726626150045032,2.657070647641753,-0.8876114837910039,-0.0803218577762524
0.0,1,0,1,0,0,194.28406530594123,0.7045365730742422,1.9428406530594124,0.5325878505992179,0.2078929267987729
0.0,1,0,1,0,0,113.78489978443132,0.0912170310532901,1.1378489978443134,1.3997780124615455,0.7843224959488238
0.0,1,0,0,0,1,66.5457939632789,-1.1143238299937783,0.665457939632789,-0.2459544836752567,0.2078929267987729
0.0,1,0,0,0,1,175.17206160803786,1.1705249666430175,1.7517206160803789,1.5267093020654832,1.3607520650988745
6641.42,1,1,1,1,0,169.98553896162065,0.5785692098804994,1.6998553896162063,0.7935715326157533,-1.089073603788841
0.0,1,0,0,0,1,439.3055328479789,1.4501340762897106,4.393055328479789,-0.7800199727943823,-0.5126440346387905
0.0,1,0,1,0,0,154.56084281798317,-0.4594892188437039,1.5456084281798317,-0.5257354660924025,-1.3772883883638667
0.0,1,0,1,0,0,248.1213740458016,1.6651905904401156,2.4812137404580152,0.8133332387171736,0.0637855345112602
0.0,1,0,1,0,0,139.6819662260175,0.0412039694890174,1.3968196622601747,0.5754177966334071,-1.3772883883638667
2888.99,0,1,1,0,0,89.56220083827286,-0.7326200069547193,0.8956220083827285,0.2068598251506215,-0.9449662115013286
0.0,1,0,1,1,0,44.64681432380302,-1.3401216388586783,0.4464681432380302,-0.3519702246428763,1.2166446728113618
3912.79,1,1,1,0,0,348.42917950453256,-0.3748796839651106,3.484291795045326,-1.603725770468399,1.2166446728113618
5216.86,1,1,1,1,0,128.96229166975667,0.0807937122070506,1.2896229166975668,0.9125809182487512,0.2078929267987729
0.0,1,0,1,0,0,418.29360389703976,0.7932937712014063,4.182936038970397,-1.0770310963483216,-0.3685366423512778
0.0,1,0,1,0,0,22.49744809679168,-1.3809134002435262,0.2249744809679167,1.385613303730897,-1.3772883883638667
0.0,1,0,1,0,0,205.07974621145863,0.0604851875223895,2.0507974621145864,-0.404676718345183,0.6402151036613111
0.0,1,0,1,0,0,66.3911777711437,-0.708576139378127,0.6639117777114371,1.2654931293889304,-0.2244292500637651
3573.0,1,1,0,0,1,98.75731074970425,-0.4936104754757954,0.9875731074970424,0.5446429218593435,0.9284298882363364
2306.16,1,1,0,0,1,54.21347720300433,-0.9362748149719428,0.5421347720300433,1.0921928692594385,1.0725372805238491
0.0,1,0,0,0,1,288.3216971441441,0.0919578099991176,2.883216971441441,-1.0031335095237512,1.6489668496738998
0.0,1,0,0,0,1,144.1949690229156,-0.7295870063651999,1.4419496902291558,-0.8403211613905681,1.0725372805238491
0.0,1,0,1,0,0,132.76620612484103,-0.3449375387443844,1.3276620612484102,0.0225808394092289,-0.800858819213816
0.0,0,0,0,0,1,67.88966478787326,-1.1431932434391792,0.6788966478787326,-0.396763425139429,1.5048594573863872
0.0,1,0,1,0,0,454.1466024612093,0.0967623904260635,4.541466024612093,-1.5728992311032204,1.2166446728113618
0.0,1,0,0,0,1,113.99614634161188,-0.4335130363754021,1.1399614634161188,0.2581024887713417,-1.233180996076354
4193.16,1,1,0,0,1,384.0945314646881,-0.2769116683794528,3.8409453146468806,-1.630660243969594,0.6402151036613111
0.0,1,0,1,0,0,261.2345613429307,1.6945596802499188,2.612345613429308,0.6711695054995485,-0.9449662115013286
9474.73,1,1,1,0,0,678.6812793238065,1.5685958112964866,6.786812793238065,-1.3685916055396474,-0.9449662115013286
0.0,1,0,1,0,0,289.228460199936,0.8772883197853506,2.89228460199936,-0.3389335261515691,1.6489668496738998
0.0,1,0,1,0,0,249.239059054294,1.2948430484102016,2.49239059054294,0.431988280933469,0.7843224959488238
0.0,0,0,1,0,0,217.43357278661807,-0.9308936848937636,2.174335727866181,-1.651317469650338,-1.3772883883638667
0.0,0,0,1,0,0,154.51154956689126,0.0080820655857306,1.5451154956689126,0.220637049447908,0.7843224959488238
1189.04,1,1,1,0,0,64.59119872668902,-1.3266233885391938,0.6459119872668901,-0.9855675485447112,-0.0803218577762524
0.0,0,0,1,0,0,469.868279664822,1.5123874616616868,4.69868279664822,-0.8638457718781848,1.5048594573863872
0.0,1,0,1,0,0,44.15777565647563,-1.1569710329835043,0.4415777565647563,0.6946941159871649,0.9284298882363364
6199.0,1,1,0,0,1,155.74750763788393,0.4239770300630911,1.5574750763788392,0.8565248368891666,-0.0803218577762524
0.0,0,0,1,0,0,217.96927714107005,-0.1956670869198767,2.1796927714107004,-0.8223591052129807,-0.9449662115013286
7578.48,1,1,1,0,0,174.9482898722021,0.9060004924167784,1.749482898722021,1.1593482269435242,1.3607520650988745
0.0,1,0,1,0,0,111.80453883647512,0.1871409160573021,1.1180453883647512,1.6815308601062404,-1.233180996076354
