Amount,Account Balance,Suspicious Activity Flag,User Device Recognition,Known Threat Flag,Login Location Match,Spending Pattern Deviation,Transaction_Hour,Transaction_Day,Transaction_Month,High_Value_Transaction,Low_Balance,Type_Deposit,Type_Transfer,Type_Withdrawal,Location_California,Location_Florida,Location_New York,Location_Texas,Transaction_Weekday_Friday,Transaction_Weekday_Monday,Transaction_Weekday_Saturday,Transaction_Weekday_Sunday,Transaction_Weekday_Thursday,Transaction_Weekday_Wednesday
7172.89,1266.25,0,1,0,0,0,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
2505.62,4788.2,0,1,0,1,0,8,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
5909.9,1583.6,0,1,0,1,0,20,5,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
5341.58,4984.48,1,1,0,1,0,18,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
8444.89,2155.76,0,1,0,1,0,20,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
7293.48,4174.57,0,1,0,1,1,7,6,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
8317.38,1110.84,0,0,0,0,0,8,3,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
2115.85,2147.18,0,1,0,0,0,14,5,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
6402.55,3412.79,0,1,0,1,0,5,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
403.37,1909.02,0,0,0,1,1,7,4,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
690.34,4042.98,0,1,0,1,1,17,4,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
7135.56,3702.65,1,1,0,0,0,6,4,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
245.18,4963.53,0,0,0,1,0,18,4,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
5798.07,3337.29,0,1,0,0,0,17,5,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
8404.21,4072.47,0,1,0,1,0,20,4,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
3800.04,1298.1,0,1,0,1,0,16,3,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
449.36,1171.97,0,1,0,1,0,16,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
7138.76,3326.59,0,1,0,0,0,22,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
9296.93,4941.41,0,1,0,1,0,17,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
7172.0,2075.17,0,1,0,0,1,0,6,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
5784.89,1006.85,0,1,0,1,1,6,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
2301.06,2363.66,0,1,0,1,0,7,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
154.74,3956.34,0,1,0,0,1,14,5,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
6947.03,4209.09,0,1,0,1,0,17,5,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
2311.03,4124.27,0,1,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
8581.77,1323.69,0,1,0,0,1,12,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
4664.17,4083.32,0,1,0,1,1,22,4,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
5306.83,1326.62,0,0,0,1,0,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
7539.61,4948.66,0,1,0,0,0,0,4,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
7794.53,2481.92,0,1,1,1,1,0,5,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
6426.87,3773.96,0,1,0,1,0,13,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
9384.38,2938.07,0,1,0,1,1,9,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
9823.0,1962.59,0,1,1,1,1,13,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
9468.91,3443.42,1,0,0,1,0,7,6,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
8241.97,1063.69,0,1,0,1,0,7,5,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
7056.55,3020.63,0,1,0,1,0,15,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
6633.6,1156.16,0,1,0,0,0,20,3,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
1038.4,3271.21,0,1,0,1,0,11,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2715.57,2829.16,0,1,0,1,0,4,3,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
57.88,4578.91,0,1,0,1,0,7,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
1374.96,4864.01,0,1,0,0,0,12,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
4392.86,3604.4,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1466.22,1740.75,0,1,1,0,0,0,3,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
9016.73,3094.26,0,1,0,1,0,22,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
8057.19,1006.51,0,1,0,0,0,6,6,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
717.05,4072.27,0,1,0,1,0,13,3,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
2489.89,1164.66,1,0,0,1,0,9,6,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
8190.9,4230.27,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
8030.66,2058.71,0,1,0,0,1,13,5,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
9454.56,2000.12,0,1,0,1,0,9,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
9975.48,1358.72,0,1,0,1,0,10,6,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
9762.72,3743.06,0,0,0,1,0,0,5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
4101.97,2463.97,0,1,0,1,0,3,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
2504.03,1359.62,1,1,0,0,0,21,5,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
7584.34,2284.04,0,1,0,1,0,19,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
2993.43,4688.44,0,1,0,0,0,23,4,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
8064.2,1139.78,0,1,0,1,0,16,4,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
5340.01,3676.22,0,1,0,1,1,10,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
7939.48,3004.02,0,1,0,1,0,16,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
2759.52,3390.58,0,1,0,1,0,7,6,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
5080.77,2566.58,0,1,0,0,0,7,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
5640.67,2926.17,0,1,0,1,0,16,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
9431.14,4037.19,0,1,0,1,0,6,3,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
2666.71,2932.71,0,1,0,0,0,23,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
9366.95,2505.16,1,1,0,0,1,16,4,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
8048.78,2103.02,0,0,0,1,0,0,5,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0
7309.21,2802.0,0,1,0,1,0,6,4,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
7868.92,3302.88,0,0,0,0,0,16,4,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
6054.65,2497.93,0,1,0,1,0,17,6,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
2441.56,4603.95,1,1,1,1,0,20,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
1895.76,4983.78,0,1,0,1,0,1,3,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
8663.55,1816.47,0,1,0,1,0,0,3,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
7251.67,3577.06,0,1,0,0,0,17,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
2132.83,1824.61,0,1,0,0,1,23,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
6151.32,3164.2,0,1,0,1,0,21,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
4476.02,2573.17,0,0,0,1,1,5,6,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1587.39,1981.65,0,1,0,1,0,21,6,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
5319.04,2368.31,1,1,0,1,0,17,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
2815.91,1493.36,1,0,0,1,1,12,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
963.34,1317.96,0,1,0,1,0,22,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
4670.12,2800.5,0,1,0,1,0,2,5,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
5901.5,4261.04,0,1,0,1,0,10,4,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
470.02,3731.6,0,1,0,1,1,18,3,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
4021.53,3381.33,0,1,0,1,0,2,5,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
2577.36,2682.02,0,1,0,1,0,9,5,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
307.48,2874.21,0,0,0,0,1,9,3,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
1257.5,1085.99,0,1,0,1,0,23,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1391.2,4760.56,1,1,0,1,1,21,6,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1829.56,2243.45,0,1,0,1,0,12,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
8033.97,4657.82,0,0,0,1,0,20,5,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
4395.48,3865.0,0,0,0,1,0,8,4,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1471.71,3246.88,0,1,0,0,0,1,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1003.87,2780.86,0,1,0,1,0,14,5,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
2980.11,2291.87,0,1,0,1,1,18,5,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
7980.36,3553.22,0,0,0,1,0,21,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
3645.23,4880.9,0,1,0,0,0,20,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
1599.81,4217.3,0,0,0,1,0,12,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
4041.76,2564.52,0,1,0,1,0,4,6,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
5553.56,2928.7,0,1,0,0,0,7,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
296.81,2873.82,0,0,0,1,0,5,4,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
6276.79,2038.18,0,1,0,1,0,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
3951.61,4389.15,1,0,0,1,0,1,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
98.25,3771.33,0,1,0,1,0,13,5,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
6739.22,3390.14,0,1,0,1,0,12,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
7124.16,2733.2,0,1,0,1,0,7,6,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
6288.77,1956.0,1,0,0,1,0,18,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
3419.96,3559.22,0,1,0,0,1,20,2,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0
5296.52,1947.06,0,1,0,0,0,14,4,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
3872.19,1035.22,0,1,0,0,0,3,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
7006.52,1266.55,0,1,0,1,0,16,6,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0
5836.22,3776.04,0,1,0,1,0,18,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
818.91,2510.19,0,1,0,1,0,10,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
6431.29,1825.63,0,1,0,0,1,5,5,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
6872.7,1951.47,0,1,0,1,0,12,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0
3707.65,2977.88,0,1,0,1,0,5,3,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
8757.98,4621.79,0,1,0,1,0,10,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
8430.3,2075.18,0,1,0,1,0,4,6,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
1752.49,3621.82,0,1,0,1,1,2,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
9042.76,4302.36,0,1,0,0,0,11,6,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
4409.28,2954.74,0,1,0,1,0,9,6,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
7237.77,1108.13,0,0,0,0,0,22,4,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
8141.16,4184.68,0,1,0,1,0,6,5,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
5051.62,4517.47,0,1,0,0,0,5,5,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
3991.62,1124.17,0,1,0,1,0,20,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
9154.6,1464.81,0,1,0,1,0,5,6,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
2309.3,1348.12,0,1,1,1,0,21,5,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
2570.44,1884.72,0,0,0,1,0,10,5,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
3616.84,2984.02,0,1,0,1,0,22,4,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
8594.8,1133.37,0,1,0,1,0,1,4,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
9387.94,1676.12,0,1,0,1,0,6,4,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2201.46,2629.01,0,1,0,1,0,2,3,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
8638.84,3532.28,0,1,0,0,0,5,3,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
2582.77,4638.34,0,1,0,0,0,16,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
9706.44,4319.47,0,0,0,1,1,18,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1
5974.48,1215.65,0,1,0,0,0,5,5,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
71.86,4867.7,1,1,0,1,1,10,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
342.26,2068.09,1,1,0,1,0,10,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
1475.7,2454.15,0,0,0,0,1,21,5,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1876.54,1298.07,0,1,1,1,1,3,3,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
7676.42,4744.19,0,1,0,1,0,7,2,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
2228.44,3183.67,0,1,0,0,0,7,3,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
9691.45,3065.24,0,1,0,1,0,15,6,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
6361.48,1060.79,0,1,0,1,0,19,5,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
6925.48,1013.75,0,1,1,1,0,5,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2178.95,3728.86,1,1,0,1,0,6,4,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
8927.17,2929.12,0,1,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
6678.48,3030.29,0,1,0,0,0,21,5,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
8644.19,3600.92,0,0,0,1,0,2,3,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0
9564.85,1583.77,0,0,0,1,0,12,4,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1257.28,4993.38,0,1,0,0,0,16,6,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
966.78,1323.08,0,0,0,1,0,3,3,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
8034.27,2071.52,0,1,0,0,0,17,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
8661.39,3775.4,0,1,0,0,0,10,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
5838.03,3063.67,0,1,0,0,0,13,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
3660.64,1386.3,0,1,0,1,0,3,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
6526.64,4099.39,0,1,0,1,1,23,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
3057.34,4881.73,1,1,0,1,0,18,6,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
2384.62,2892.3,0,1,0,0,0,3,4,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
4881.96,2012.47,0,0,0,1,1,1,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
2162.32,1427.31,0,1,0,1,0,5,3,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
4837.55,1820.91,0,1,1,0,0,17,5,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
9566.11,2244.91,1,0,0,1,0,4,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
8398.0,1751.87,0,1,0,1,1,6,2,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
9416.37,3737.92,0,1,0,1,0,23,4,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
8063.48,1091.77,0,1,0,0,0,11,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
3548.15,2636.44,0,1,0,1,0,2,3,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
8120.64,2496.58,0,1,0,0,1,6,4,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
9229.23,4511.99,0,1,0,0,0,19,4,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
9470.41,2091.12,0,1,0,1,0,9,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
6832.3,3329.62,0,1,0,0,1,19,3,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
2114.46,1018.72,0,1,0,0,1,20,5,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
398.25,4667.8,0,1,1,1,0,6,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
1472.86,3546.65,0,1,0,0,0,2,3,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
9655.5,4174.53,0,1,0,1,0,14,6,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
4621.51,3277.4,0,1,0,1,0,1,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
8550.01,4262.11,0,1,1,0,0,15,4,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
4650.98,1337.56,1,1,0,1,0,3,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
6608.52,3841.97,0,1,0,1,0,19,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
242.38,1595.22,0,1,0,1,0,21,3,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0
2499.4,3305.94,0,1,0,1,0,23,5,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
4363.26,4942.89,0,0,0,1,1,14,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
6306.68,1722.05,1,1,0,0,0,12,3,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0
1716.04,2024.68,0,1,0,0,0,23,5,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
7645.75,1845.25,0,1,0,1,0,8,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
3644.68,2648.83,0,1,0,0,0,5,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
8174.54,2954.15,0,1,0,0,0,18,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
980.59,1640.22,0,0,0,1,0,20,5,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
6797.89,1111.32,0,1,0,0,0,22,4,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
2933.99,2366.49,0,0,0,0,1,0,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
7954.04,2528.11,0,1,0,1,0,15,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4022.3,2531.42,0,1,0,1,0,18,5,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
6653.83,3659.93,0,1,0,1,0,18,6,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0
9343.12,2794.98,0,1,0,1,0,15,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
207.25,1431.44,0,1,0,0,0,15,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
112.16,4729.41,0,0,0,1,0,22,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
7703.02,3802.63,0,1,0,1,1,13,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
6464.28,1851.44,0,1,0,1,0,16,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
2930.5,4740.42,0,1,0,0,1,12,3,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
4944.47,4966.31,0,1,0,1,0,22,3,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0
420.31,1789.69,0,1,0,1,1,16,4,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1925.26,2522.08,0,0,0,1,0,8,4,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
4245.54,1275.73,0,1,0,1,0,21,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
8340.61,2929.82,0,1,0,1,1,10,5,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
4797.19,4150.79,0,1,0,1,0,3,4,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
5864.04,4616.06,0,1,0,1,1,23,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
8737.66,3181.01,0,0,1,1,0,23,5,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
3088.88,2304.06,0,1,0,0,0,11,5,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
7007.29,3299.17,0,1,0,0,1,4,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
8616.81,1462.05,0,1,0,1,1,23,6,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0
2026.95,4341.16,0,1,0,1,0,15,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
3565.43,3082.77,0,1,0,1,0,16,5,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
9798.12,4929.73,0,1,0,1,0,19,4,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
9832.2,2603.9,0,0,0,1,0,8,6,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
2233.08,3614.17,0,1,0,0,0,21,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
665.39,2359.72,0,1,0,0,0,15,5,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2709.95,1590.62,1,1,0,1,0,22,6,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0
3977.92,4018.91,0,1,0,0,0,23,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
4410.62,3689.81,0,1,0,1,0,9,2,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
6188.44,4121.67,0,0,0,0,0,12,3,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0
8995.13,4920.45,0,1,0,1,0,11,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1
3304.15,4973.64,0,0,0,1,0,22,4,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
8500.0,4715.98,0,1,0,1,0,2,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1
935.7,4579.36,0,1,0,0,0,8,2,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
419.71,2206.02,0,1,0,0,1,15,5,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
5040.95,2873.83,0,1,0,0,0,0,6,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
597.56,1187.19,0,1,0,0,1,3,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
3925.51,3736.81,0,1,1,0,0,5,2,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0
8967.88,3184.18,0,1,0,1,0,18,5,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2415.59,3827.86,0,1,0,1,0,3,5,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
7060.05,3723.28,0,1,0,0,0,21,4,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
3024.35,2087.68,1,0,0,1,0,16,2,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
450.16,2844.25,0,1,0,0,0,3,6,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
5567.35,1420.36,0,1,0,0,0,14,3,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
8348.7,1338.07,0,1,0,1,0,22,4,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0
4095.28,2840.17,0,1,0,1,0,5,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
6173.32,3223.23,1,1,0,1,1,15,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
9000.34,2275.1,0,0,0,0,0,0,4,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
7897.16,1246.33,0,1,0,0,1,14,4,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
1939.57,3646.28,0,1,0,1,0,9,2,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
7334.11,3709.54,1,1,0,1,0,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
5019.43,2282.88,0,1,0,1,1,4,5,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0
7459.92,1003.24,0,1,0,1,0,13,5,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
4945.66,3543.28,0,1,0,1,0,7,6,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0
1280.45,1282.08,0,1,0,0,0,6,4,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
5699.52,1893.7,0,1,0,0,0,21,3,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
4921.85,1991.41,0,1,0,1,0,19,2,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
